k,n,id,orders,generator,P,P_coe,E,E_coe,H,H_coe,Element,gen_coe,hyouji,orders2
3,9,0,8.0,\nu9,"(5.13), \ \Delta(\nu_9)=\pm 2(\nu_{4}^2)",2 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu9,8.0
3,11,0,8.0,\nu11,"p48, \ \Delta(\nu_{11})=0",0 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu11,8.0
3,13,0,8.0,\nu13,"Lem6.2, \ \Delta(\nu_{13})=\pm 2\bar{\nu}_6",2 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu13,8.0
3,15,0,8.0,\nu15,H(\sigma_8 \nu_{15})=\nu_{15},0 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu15,8.0
3,17,0,8.0,\nu17,"\pm \Delta(\nu_{17})=2\sigma_8\nu_{15}-x\nu_{8}\sigma_{11}, \ (x:odd)",2 1 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu17,8.0
3,19,0,8.0,\nu19,"(7.22), \ \Delta(\nu_{19})=\bar{\nu}_{9}\nu_{17}",0 1 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu19,8.0
3,21,0,8.0,\nu21,,1 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu21,8.0
3,23,0,8.0,\nu23,"(7.21), \ \Delta(\iota_{23})=\sigma_{11}\nu_{18}",0 1 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu23,8.0
3,25,0,8.0,\nu25,,0 0 1 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu25,8.0
3,27,0,8.0,\nu27,"(10.21), \ \Delta(\nu_{27})=0",0 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu27,8.0
3,29,0,8.0,\nu29,"p157, \ \Delta(\nu_{29})=\pm 2\omega_{14}+x\sigma_{14}\mu_{21}",2 1 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu29,8.0
3,31,0,8.0,\nu31,"Lem12.14, \ H(\nu^{*}_{16})\equiv\nu_{31} \mod 2\nu_{31}",0 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu31,8.0
3,33,0,8.0,\nu33,"Lem12.18, \ E^3 \lambda-2\nu^{*}_{16}=\pm \Delta(\nu_{33})",-2 0 1 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu33,8.0
3,35,0,8.0,\nu35,"p170, \ \Delta(\nu_{35})=\omega_{17}\nu_{33}",1 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu35,8.0
3,37,0,8.0,\nu37,,0 1 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu37,8.0
3,39,0,8.0,\nu39,"[M] (7.16), \ \Delta(\nu_{39})\equiv \sigma_{19}^3+\nu^{*}_{19}\nu_{37} \mod \sigma_{19}\kappa_{20} \ (=0)",0 1 1 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu39,8.0
3,41,0,8.0,\nu41,,0 0 0 1 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu41,8.0
3,43,0,8.0,\nu43,"[O] (2.7), \ \Delta(\nu_{43})\equiv \psi_{21} \mod 4\nu_{21}\bar{\kappa}_{24}, \ \phi_{21}",0 0 0 1 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu43,8.0
3,45,0,8.0,\nu45,,0 0 1 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu45,8.0
3,47,0,8.0,\nu47,"[O1] Prop6.3(12), \ \Delta({\nu_{47}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu47,8.0
3,49,0,8.0,\nu49,"[O] Prop4.3(4), \ \pm \Delta(\nu_{49})=2M_2-E^{3} M_2{'}",2 -1 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu49,8.0
3,51,0,8.0,\nu51,"[O2] Prop4.4(15), \ \Delta({\nu_{51}})={E^{3}V_{2}}",1 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu51,8.0
3,53,0,8.0,\nu53,,1 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu53,8.0
3,55,0,8.0,\nu55,"[O3] Prop4.5(15), \ \Delta({\nu_{55}})={E^{3}M_{2}}{\nu_{53}}",0 1 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu55,8.0
3,57,0,8.0,\nu57,,1 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu57,8.0
3,59,0,8.0,\nu59,,0 0 0 0 0 0 0 0 0 0 0 0,,,,,4,1 0 0 0 0 0 0 0 0 0 0 0,\nu59,8.0
3,,,,,,,,,,,,,,
4,2,0,4.0,\eta2\nu',,,"Lem5.7, \ E(\eta_2 \nu')=0",0 0 0 0 0 0 0 0 0 0 0 0,H(\eta_2)=\pm \iota_3,1 0 0 0 0 0 0 0 0 0 0 0,2 3,1 0 0 0 0 0 0 0 0 0 0 0,\eta2\nu',4.0
4,3,0,2.0,\nu'\eta6,,,,0 1 0 0 0 0 0 0 0 0 0 0,"(5.3), \ H(\nu')=\eta_5",1 0 0 0 0 0 0 0 0 0 0 0,3 2,1 0 0 0 0 0 0 0 0 0 0 0,\nu'\eta6,2.0
4,4,0,2.0,\nu4\eta7,,,,1 0 0 0 0 0 0 0 0 0 0 0,"Lem5.4, \ H(\nu_4)=\iota_7",1 0 0 0 0 0 0 0 0 0 0 0,4 2,1 0 0 0 0 0 0 0 0 0 0 0,\nu4\eta7,2.0
4,4,1,2.0,E \nu'\eta7,,,"p44, \ E^2 \nu'\eta_8=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,3 2,0 1 0 0 0 0 0 0 0 0 0 0,E \nu'\eta7,2.0
4,5,0,2.0,\nu5\eta8,"Lem5.7, \ \Delta(\nu_5)=\pm (\eta_2 \nu')",1 0 0 0 0 0 0 0 0 0 0 0,"(5.9), \ \nu_6\eta_9=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,4 2,1 0 0 0 0 0 0 0 0 0 0 0,\nu5\eta8,2.0
4,6,0,0.0,0,,,,0 0 0 0 0 0 0 0 0 0 0 0,,,0,0 0 0 0 0 0 0 0 0 0 0 0,,0.0
4,7,0,0.0,0,,,,,,,0,0 0 0 0 0 0 0 0 0 0 0 0,,0.0
4,,,,,,,,,,,,,,
5,2,0,2.0,\eta2\nu'\eta6,,,"Lem5.7, \ E(\eta_2 \nu')=0",0 0 0 0 0 0 0 0 0 0 0 0,H(\eta_2)=\pm \iota_3,1 0 0 0 0 0 0 0 0 0 0 0,2 3 2,1 0 0 0 0 0 0 0 0 0 0 0,\eta2\nu'\eta6,2.0
5,3,0,2.0,\nu'\eta6^2,,,,0 1 0 0 0 0 0 0 0 0 0 0,"p45, \ H(\nu'\eta_{6}^2)=4\nu_5",4 0 0 0 0 0 0 0 0 0 0 0,3 2 2,1 0 0 0 0 0 0 0 0 0 0 0,\nu'\eta6^2,2.0
5,4,0,2.0,\nu4\eta7^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,"Lem5.4, \ H(\nu_4)=\iota_7",1 0 0 0 0 0 0 0 0 0 0 0,4 2 2,1 0 0 0 0 0 0 0 0 0 0 0,\nu4\eta7^2,2.0
5,4,1,2.0,E \nu'\eta7^2,,,"p44, \ E^2 \nu'\eta_8=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,3 2 2,0 1 0 0 0 0 0 0 0 0 0 0,E \nu'\eta7^2,2.0
5,5,0,2.0,\nu5\eta8^2,"Lem5.7, \ \Delta(\nu_5)=\pm (\eta_2 \nu')",1 0 0 0 0 0 0 0 0 0 0 0,"(5.9), \ \nu_6\eta_9=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,4 2 2,1 0 0 0 0 0 0 0 0 0 0 0,\nu5\eta8^2,2.0
5,6,0,inf,\Delta(\iota13),,,,0 0 0 0 0 0 0 0 0 0 0 0,"Prop2.7, \ H\Delta(\iota_{13})=\pm 2\iota_{11}",2 0 0 0 0 0 0 0 0 0 0 0,5,1 0 0 0 0 0 0 0 0 0 0 0,\Delta(\iota13),inf
5,7,0,0.0,0,,,,0 0 0 0 0 0 0 0 0 0 0 0,,,0,0 0 0 0 0 0 0 0 0 0 0 0,,
5,,,,,,,,,,,,,,
6,2,0,2.0,\eta2\nu'\eta6^2,,,"Lem5.7, \ E(\eta_2 \nu')=0",0 0 0 0 0 0 0 0 0 0 0 0,H(\eta_2)=\pm \iota_3,1 0 0 0 0 0 0 0 0 0 0 0,2 3 2 2,1 0 0 0 0 0 0 0 0 0 0 0,\eta2\nu'\eta6^2,2.0
6,3,0,0.0,0,,,,0 0 0 0 0 0 0 0 0 0 0 0,,,0,0 0 0 0 0 0 0 0 0 0 0 0,,
6,4,0,8.0,\nu4^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,"Lem5.4, \ H(\nu_4)=\iota_7",1 0 0 0 0 0 0 0 0 0 0 0,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu4^2,8.0
6,5,0,2.0,\nu5^2,\pi_{9}^2 = 0,0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu5^2,2.0
6,6,0,2.0,\nu6^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu6^2,2.0
6,7,0,2.0,\nu7^2,"(5.6), \ E : \pi_{11}^3 \rightarrow \pi_{12}^4, \ into",0 0 0 0 0 0 0 0 0 0 0 0,"Prop4.4, \ E:\pi_{13}^7\oplus\pi_{14}^{15} \cong \pi_{14}^8",1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu7^2,2.0
6,8,0,2.0,\nu8^2,,,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu8^2,2.0
6,9,0,2.0,\nu9^2,"p62, \ H(\nu_5\sigma_8)=\nu_{9}^2 ",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu9^2,2.0
6,11,0,2.0,\nu11^2,\Delta(\nu_{11}^2)=0,0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu11^2,2.0
6,13,0,2.0,\nu13^2,"(7.18), \ \Delta(\nu_{13}^2)=2\bar{\nu}_6\nu_{14}",0 2 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu13^2,2.0
6,15,0,2.0,\nu15^2,,0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu15^2,2.0
6,17,0,2.0,\nu17^2,"p79, \ \Delta(\nu_{17}^2)=\nu_{8}\sigma_{11}\nu_{18}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu17^2,2.0
6,19,0,2.0,\nu19^2,Ker E =Z_2\{ 2\kappa_9 \},0 2 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu19^2,2.0
6,21,0,2.0,\nu21^2,"(10.20), \ \Delta(\nu_{21}^2)=\sigma_{10}\bar{\nu}_{17}=\sigma_{10}\epsilon_{17}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu21^2,2.0
6,23,0,2.0,\nu23^2,"Lem12.15, \ H(\epsilon^{*}_{12})=\nu_{23}^2",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu23^2,2.0
6,25,0,2.0,\nu25^2,"Lem12.18, \ H(\lambda)=\nu_{25}^2",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu25^2,2.0
6,27,0,2.0,\nu27^2,"Lem12.15, \ H(\omega_{14})=\nu_{27}",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu27^2,2.0
6,29,0,2.0,\nu29^2,"(12.27), \ \Delta(\nu_{29}^2)=2\omega_{14}\nu_{30}",2 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu29^2,2.0
6,31,0,2.0,\nu31^2,"Lem12.16, \ H(\nu^{*}_{16})=\nu_{31}",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu31^2,2.0
6,33,0,2.0,\nu33^2,"[M] (7.10), \ \Delta(\nu_{33}^2)=E^3\lambda\nu_{34}",0 0 1 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu33^2,2.0
6,35,0,2.0,\nu35^2,"[M] p323, \ \Delta(\nu_{35}^2)=\omega_{17}\nu_{33}^2",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu35^2,2.0
6,37,0,2.0,\nu37^2,"[MMO] (4.36), \ \Delta(\nu_{37}^2)\equiv \bar{\varepsilon}^{*}_{18} \mod E^3\pi_{38}^{15}",0 0 0 0 1 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu37^2,2.0
6,39,0,2.0,\nu39^2,"[O] (2.7), \ \Delta(\nu_{39}^2)\equiv \bar{\sigma}{'}_{19} \mod \sigma_{19}\bar{\mu}_{26} , \ \delta_{19}",0 0 1 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu39^2,2.0
6,41,0,2.0,\nu41^2,"[O1] Prop6.3(12), \ \Delta({\nu_{41}^{2}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu41^2,2.0
6,43,0,2.0,\nu43^2,"[O] Prop4.3(6), \ H(V_2)=\nu_{43}^2",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu43^2,2.0
6,45,0,2.0,\nu45^2,"[O2] (5.27), \ \Delta(\nu_{45}^2)=2{V_{2}}=E^2A_{2}^{I}",2 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu45^2,2.0
6,47,0,2.0,\nu47^2,"[O2] Prop4.5(16), \ \Delta({\nu_{47}^{2}})=0",0 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu47^2,2.0
6,49,0,2.0,\nu49^2,"[O3] (7.31), \ \Delta({\nu_{49}^{2}})={E^{3}M'_{2}}{\nu_{50}}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu49^2,2.0
6,51,0,2.0,\nu51^2,"[O3] Prop4.6(15), \ \Delta({\nu_{51}^{2}})={E^{3}V_{2}}{\nu_{52}}",0 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu51^2,2.0
6,53,0,2.0,\nu53^2,"[O3] p148, \ \Delta({\nu_{53}^{2}})={E^{2}B_{2}^{I}}",1 0 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,4 4,1 0 0 0 0 0 0 0 0 0 0 0,\nu53^2,2.0
6,,,,,,,,,,,,,,
7,2,0,0.0,0,,,,0 0 0 0 0 0 0 0 0 0 0 0,,,0,0 0 0 0 0 0 0 0 0 0 0 0,,
7,3,0,0.0,0,,,,0 0 0 0 0 0 0 0 0 0 0 0,,,0,0 0 0 0 0 0 0 0 0 0 0 0,,
7,4,0,0.0,0,,,,0 0 0 0 0 0 0 0 0 0 0 0,,,0,0 0 0 0 0 0 0 0 0 0 0 0,,
7,5,0,2.0,\sigma''',\pi_{10}^2=0,0 0 0 0 0 0 0 0 0 0 0 0,"Lem5.14, \ E (\sigma''')=2\sigma''",2 0 0 0 0 0 0 0 0 0 0 0,"Lem5.13, \ H(\sigma''')=4\nu_9=\eta_{9}^3 ",4 0 0 0 0 0 0 0 0 0 0 0,6,1 0 0 0 0 0 0 0 0 0 0 0,\sigma''',2.0
7,6,0,4.0,\sigma'',,,"Lem5.14, \ E (\sigma'')=2\sigma'",2 0 0 0 0 0 0 0 0 0 0 0,"Lem5.13, \ H(\sigma'')=\eta_{11}^2",1 0 0 0 0 0 0 0 0 0 0 0,7,1 0 0 0 0 0 0 0 0 0 0 0,\sigma'',4.0
7,7,0,8.0,\sigma',"(5.6), \ E : \pi_{12}^3 \rightarrow \pi_{13}^4, \ into",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,"Lem5.13, \ H(\sigma')=\eta_{13}",1 0 0 0 0 0 0 0 0 0 0 0,8,1 0 0 0 0 0 0 0 0 0 0 0,\sigma',8.0
7,8,0,inf,\sigma8,,,,1 0 0 0 0 0 0 0 0 0 0 0,"Lem5.13, \ H(\sigma_8)=\iota_{15}",1 0 0 0 0 0 0 0 0 0 0 0,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma8,inf
7,8,1,8.0,E \sigma',,,"Lem5.14, \ E^2 \sigma'=2\sigma_9",2 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,8,0 1 0 0 0 0 0 0 0 0 0 0,E \sigma',8.0
7,9,0,16.0,\sigma9,"\Delta(\sigma_9)=x\nu_4\sigma' \pm E \epsilon', \ (x:odd)",1 1 0 0 0 0 0 0 0 0 0 0,,1 0 0 0 0 0 0 0 0 0 0 0,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma9,16.0
7,10,0,16.0,\sigma10,,,,1 0 0 0 0 0 0 0 0 0 0 0,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma10,16.0
7,11,0,16.0,\sigma11,"(7.17), \ \Delta(\sigma_{11})=\nu_5 \bar{\nu}_8+\nu_5\epsilon_8",0 1 1 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma11,16.0
7,13,0,16.0,\sigma13,,1 0 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma13,16.0
7,15,0,16.0,\sigma15,,0 0 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma15,16.0
7,17,0,16.0,\sigma17,"(5.16), \ \Delta(\iota_{17})=\pm(2\sigma_8 - E \sigma')",2 -1 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma17,16.0
7,19,0,16.0,\sigma19,"(10.18), \ \Delta(\sigma_{19})=\sigma_9 \bar{\nu}_{16}+\sigma_9\epsilon_{16}",0 1 1 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma19,16.0
7,21,0,16.0,\sigma21,,1 0 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma21,16.0
7,23,0,16.0,\sigma23,"Lem12.14, \ H(\xi_{12})\equiv\sigma_{23} \mod 2\sigma_{23}",0 0 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma23,16.0
7,25,0,16.0,\sigma25,"Lem12.19, \  \pm \Delta(\sigma_{25})=-2\xi_{12}+E \xi'",-2 1 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma25,16.0
7,27,0,16.0,\sigma27,"p166, \ \Delta(\sigma_{27})=\xi_{13}\eta_{31}",0 1 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma27,16.0
7,29,0,16.0,\sigma29,,1 0 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma29,16.0
7,31,0,16.0,\sigma31,"[MT] Lem6.2, \ H(\sigma^{*}_{16})\equiv \sigma_{31} \mod 2\sigma_{31}",0 0 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma31,16.0
7,33,0,16.0,\sigma33,"[M] p322, \ \pm \Delta(\sigma_{33})\equiv 2\sigma^{*}_{16} - E \sigma^{*}{'} \mod \{ \rho_{16}\sigma_{31} \}",2 -1 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma33,16.0
7,35,0,16.0,\sigma35,"by \ exactness, \ \Delta({\sigma_{35}})=\bar{\varepsilon}^*_{17}+{\bar{\nu}^{*}_{17}}, \ [MMO] (4.35), \ \bar{\varepsilon}^*_{18}\equiv{\bar{\nu}^{*}_{18}}\mod E^3\pi_{38}^{15}",0 0 0 0 1 1 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma35,16.0
7,37,0,16.0,\sigma37,,0 0 0 1 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma37,16.0
7,39,0,16.0,\sigma39,"[O] Prop6.3(11), \ \Delta(\sigma_{39})=\xi_{19}\sigma_{37}",1 0 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma39,16.0
7,41,0,16.0,\sigma41,,1 0 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma41,16.0
7,43,0,16.0,\sigma43,"[O2] Prop4.4(14), \ \Delta({\sigma_{43}})={EA_{2}}{\sigma_{41}}",0 1 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma43,16.0
7,45,0,16.0,\sigma45,,1 0 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma45,16.0
7,47,0,16.0,\sigma47,"[O3] Prop4.5(14), \ \Delta({\sigma_{47}})={\sigma^{*}_{23}}{\sigma_{45}}",0 1 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma47,16.0
7,49,0,16.0,\sigma49,,1 0 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma49,16.0
7,51,0,16.0,\sigma51,"[O3] Prop4.7(16), \ \Delta({\sigma_{51}})={EB_{2}}{\sigma_{49}}",0 1 0 0 0 0 0 0 0 0 0 0,,,,,9,1 0 0 0 0 0 0 0 0 0 0 0,\sigma51,16.0
7,,,,,,,,,,,,,,
8,2,0,0.0,0,,,,0 0 0 0 0 0 0 0 0 0 0 0,,,0,0 0 0 0 0 0 0 0 0 0 0 0,,
8,3,0,2.0,\epsilon3,,,,1 0 0 0 0 0 0 0 0 0 0 0,"Lem6.1, \ H(\epsilon_3)=\nu_{5}^2",1 0 0 0 0 0 0 0 0 0 0 0,10,1 0 0 0 0 0 0 0 0 0 0 0,\epsilon3,2.0
8,4,0,2.0,\epsilon4,,,,1 0 0 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,10,1 0 0 0 0 0 0 0 0 0 0 0,\epsilon4,2.0
8,5,0,2.0,\epsilon5,"p62, \ \Delta(\epsilon_5)=0",0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,\pi_{13}^9=0,0 0 0 0 0 0 0 0 0 0 0 0,10,1 0 0 0 0 0 0 0 0 0 0 0,\epsilon5,2.0
8,6,0,8.0,\bar{\nu}6,,,,0 1 0 0 0 0 0 0 0 0 0 0,"Lem6.2, \ H(\bar{\nu}_6)\equiv \nu_{11} \mod 2\nu_{11}",1 0 0 0 0 0 0 0 0 0 0 0,11,1 0 0 0 0 0 0 0 0 0 0 0,\bar{\nu}6,8.0
8,6,1,2.0,\epsilon6,,,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,10,0 1 0 0 0 0 0 0 0 0 0 0,\epsilon6,2.0
8,7,0,2.0,\sigma'\eta14,\Delta(\sigma'\eta_{14})=0,0 0 0 0 0 0 0 0 0 0 0 0,,0 1 0 0 0 0 0 0 0 0 0 0,"Lem5.13, \ H(\sigma')=\eta_{13}",1 0 0 0 0 0 0 0 0 0 0 0,8 2,1 0 0 0 0 0 0 0 0 0 0 0,\sigma'\eta14,2.0
8,7,1,2.0,\bar{\nu}7,\Delta(\bar{\nu}_7)=0,0 0 0 0 0 0 0 0 0 0 0 0,,0 0 1 0 0 0 0 0 0 0 0 0,,0 0 0 0 0 0 0 0 0 0 0 0,11,0 1 0 0 0 0 0 0 0 0 0 0,\bar{\nu}7,2.0
